Date,Location,MaxTemp,MinTemp,Precipitation,WindSpeed,WeatherCondition
2023-02-10,San Jose,34.7,-4.9,0.0,21.5,Windy
2023-02-11,New York,5.9,-14.6,0.0,19.9,Windy
2023-02-11,Los Angeles,-9.5,-11.1,0.0,12.2,Snowy
2023-02-11,Chicago,15.0,6.6,77.8,33.7,Windy
2023-02-11,Houston,18.0,3.7,0.0,34.2,Cloudy
2023-02-11,Phoenix,44.2,27.6,65.4,52.3,Windy
2023-02-11,Philadelphia,22.9,-11.2,0.0,4.2,Windy
2023-02-11,San Antonio,1.9,-11.5,0.0,14.4,Snowy
2023-02-11,San Diego,-3.2,-3.7,0.0,50.4,Snowy
2023-02-11,Dallas,-4.6,-7.4,0.0,15.6,Windy
2023-02-11,San Jose,26.4,2.9,0.0,27.7,Cloudy
2023-02-12,New York,20.4,14.4,93.4,46.9,Windy
2023-02-12,Los Angeles,43.0,-3.6,0.0,30.8,Cloudy
2023-02-12,Chicago,-7.3,-8.4,50.7,10.7,Snowy
2023-02-12,Houston,22.3,-4.9,0.0,1.3,Cloudy
2023-02-12,Phoenix,-6.9,-7.5,0.0,52.8,Rainy
2023-02-12,Philadelphia,40.1,-14.4,0.0,28.4,Windy
2023-02-12,San Antonio,14.1,-6.7,0.0,14.2,Windy
2023-02-12,San Diego,31.9,11.5,0.0,33.6,Rainy
2023-02-12,Dallas,28.2,13.9,0.0,55.3,Windy
2023-02-12,San Jose,-7.5,-11.6,0.0,24.4,Rainy
2023-02-13,New York,13.0,7.0,0.0,26.7,Rainy
2023-02-13,Los Angeles,26.4,15.8,0.0,25.5,Windy
2023-02-13,Chicago,5.5,-9.5,0.0,59.5,Rainy
2023-02-13,Houston,32.2,-0.4,66.9,19.1,Sunny
2023-02-13,Phoenix,3.6,-3.1,0.0,4.5,Sunny
2023-02-13,Philadelphia,19.2,-12.9,0.0,30.0,Windy
2023-02-13,San Antonio,35.5,7.4,0.0,22.3,Rainy
2023-02-13,San Diego,17.7,-7.4,72.8,15.3,Cloudy
2023-02-13,Dallas,-0.9,-5.8,0.0,33.7,Rainy
2023-02-13,San Jose,-4.6,-14.6,0.0,34.5,Cloudy
2023-02-14,New York,5.1,-6.7,0.0,20.1,Windy
2023-02-14,Los Angeles,21.2,8.3,96.7,54.3,Sunny
2023-02-14,Chicago,36.7,15.3,0.0,11.6,Sunny
2023-02-14,Houston,-1.4,-10.4,0.0,8.1,Sunny
2023-02-14,Phoenix,2.3,-6.9,0.0,52.9,Windy
2023-02-14,Philadelphia,4.7,-11.4,0.0,17.5,Snowy
2023-02-14,San Antonio,20.5,19.7,83.3,32.0,Windy
2023-02-14,San Diego,11.9,-7.7,0.0,7.9,Windy
2023-02-14,Dallas,-2.0,-10.0,20.1,34.5,Windy
2023-02-14,San Jose,42.3,8.8,86.2,22.8,Rainy
2023-02-15,New York,9.4,8.9,0.0,17.0,Cloudy
2023-02-15,Los Angeles,23.1,-7.1,0.0,12.5,Windy
2023-02-15,Chicago,24.5,20.7,50.1,28.1,Sunny
2023-02-15,Houston,44.6,6.9,0.0,32.8,Rainy
2023-02-15,Phoenix,36.1,19.6,0.0,27.9,Cloudy
2023-02-15,Philadelphia,5.1,-2.8,0.0,9.5,Sunny
2023-02-15,San Antonio,-5.3,-12.1,65.4,1.3,Cloudy
2023-02-15,San Diego,32.1,-3.4,69.7,48.1,Windy
2023-02-15,Dallas,18.3,10.5,0.0,44.3,Cloudy
2023-02-15,San Jose,1.0,-10.7,0.0,20.9,Sunny
2023-02-16,New York,39.4,-10.3,0.0,36.4,Windy
2023-02-16,Los Angeles,-2.8,-13.0,0.0,45.5,Rainy
2023-02-16,Chicago,18.6,15.0,90.2,31.9,Cloudy
2023-02-16,Houston,0.7,-3.2,0.0,23.9,Windy
2023-02-16,Phoenix,16.9,-8.3,0.0,22.7,Sunny
2023-02-16,Philadelphia,0.3,-6.1,0.0,16.4,Sunny
2023-02-16,San Antonio,30.0,-9.0,52.1,16.0,Rainy
2023-02-16,San Diego,41.7,3.5,0.0,24.9,Snowy
2023-02-16,Dallas,9.5,-5.3,0.0,4.0,Snowy
2023-02-16,San Jose,-6.6,-7.4,55.3,48.9,Snowy
2023-02-17,New York,30.0,12.7,0.0,9.8,Sunny
2023-02-17,Los Angeles,7.4,0.1,0.0,43.8,Sunny
2023-02-17,Chicago,24.1,7.8,0.0,49.6,Windy
2023-02-17,Houston,28.2,14.3,0.0,34.3,Cloudy
2023-02-17,Phoenix,11.2,2.5,0.0,28.4,Sunny
2023-02-17,Philadelphia,20.0,13.6,52.9,58.4,Windy
2023-02-17,San Antonio,-7.3,-14.2,0.0,1.5,Cloudy
2023-02-17,San Diego,34.9,22.5,0.0,45.2,Rainy
2023-02-17,Dallas,40.5,17.2,0.0,10.5,Rainy
2023-02-17,San Jose,19.5,6.2,0.0,46.8,Sunny
2023-02-18,New York,13.0,9.2,0.0,36.8,Windy
2023-02-18,Los Angeles,2.6,-7.5,0.0,30.8,Cloudy
2023-02-18,Chicago,41.7,-3.2,0.0,59.4,Sunny
2023-02-18,Houston,38.7,21.2,98.9,18.3,Windy
2023-02-18,Phoenix,25.4,12.5,61.6,9.9,Rainy
2023-02-18,Philadelphia,8.2,-9.2,70.6,57.9,Snowy
2023-02-18,San Antonio,30.9,3.7,0.0,27.3,Sunny
2023-02-18,San Diego,13.8,5.0,0.0,32.1,Sunny
2023-02-18,Dallas,-6.6,-13.0,30.1,44.8,Cloudy
2023-02-18,San Jose,44.0,-3.8,0.0,29.4,Rainy
2023-02-19,New York,24.4,19.2,6.8,16.7,Snowy
2023-02-19,Los Angeles,20.1,-11.0,38.0,55.3,Windy
2023-02-19,Chicago,11.4,-5.3,0.0,29.5,Snowy
2023-02-19,Houston,30.1,-11.8,0.0,25.8,Windy
2023-02-19,Phoenix,12.1,-14.0,0.0,48.3,Windy
2023-02-19,Philadelphia,10.7,5.8,0.0,32.3,Sunny
2023-02-19,San Antonio,-7.5,-7.5,55.6,32.2,Cloudy
2023-02-19,San Diego,-9.6,-9.9,0.0,13.7,Sunny
2023-02-19,Dallas,25.3,9.7,0.0,27.2,Snowy
2023-02-19,San Jose,0.8,-11.1,0.0,32.8,Rainy
2023-02-20,New York,21.2,-6.3,0.9,57.9,Rainy
2023-02-20,Los Angeles,25.9,-5.7,0.0,51.6,Snowy
2023-02-20,Chicago,7.3,-7.9,53.8,24.5,Rainy
2023-02-20,Houston,-3.1,-5.9,74.7,5.6,Rainy
2023-02-20,Phoenix,9.5,-1.2,0.0,24.7,Snowy
2023-02-20,Philadelphia,1.4,-8.9,0.0,10.6,Snowy
2023-02-20,San Antonio,27.2,1.1,0.0,40.9,Windy
2023-02-20,San Diego,21.3,-1.9,0.0,13.8,Snowy
2023-02-20,Dallas,22.1,9.3,48.7,35.3,Cloudy
2023-02-20,San Jose,-0.3,-4.3,0.0,18.7,Windy
2023-02-21,New York,39.2,33.4,0.0,4.8,Rainy
2023-02-21,Los Angeles,37.4,-4.8,0.0,39.2,Windy
2023-02-21,Chicago,16.2,-4.9,0.0,13.4,Sunny
2023-02-21,Houston,2.8,-9.1,70.7,32.0,Sunny
2023-02-21,Phoenix,20.5,6.8,0.0,40.0,Windy
2023-02-21,Philadelphia,5.1,-8.9,0.0,12.8,Snowy
2023-02-21,San Antonio,19.8,3.3,64.6,37.4,Snowy
2023-02-21,San Diego,43.4,34.2,14.9,49.3,Sunny
2023-02-21,Dallas,43.1,12.9,5.5,1.4,Snowy
2023-02-21,San Jose,8.7,-4.1,58.8,38.7,Windy
2023-02-22,New York,-3.8,-9.5,15.6,50.2,Rainy
2023-02-22,Los Angeles,28.7,-0.8,0.0,59.7,Sunny
2023-02-22,Chicago,-1.5,-13.1,0.0,13.8,Windy
2023-02-22,Houston,15.0,-5.4,0.0,12.3,Rainy
2023-02-22,Phoenix,-2.8,-7.9,0.0,59.6,Sunny
2023-02-22,Philadelphia,36.0,34.6,0.0,49.4,Sunny
2023-02-22,San Antonio,28.9,28.8,0.0,35.9,Snowy
2023-02-22,San Diego,39.5,26.2,59.7,49.8,Sunny
2023-02-22,Dallas,-8.1,-9.4,13.9,53.7,Sunny
2023-02-22,San Jose,26.0,21.4,64.0,44.6,Windy
2023-02-23,New York,33.1,11.7,0.0,28.2,Cloudy
2023-02-23,Los Angeles,14.8,-6.4,38.4,54.8,Windy
2023-02-23,Chicago,5.0,1.7,92.6,7.8,Windy
2023-02-23,Houston,25.8,-3.2,0.0,24.7,Snowy
2023-02-23,Phoenix,33.6,27.5,0.0,49.7,Snowy
2023-02-23,Philadelphia,-4.9,-13.0,0.0,39.4,Sunny
2023-02-23,San Antonio,26.6,9.4,0.0,7.1,Windy
2023-02-23,San Diego,32.5,29.0,0.0,56.3,Rainy
2023-02-23,Dallas,40.0,12.5,0.0,59.7,Snowy
2023-02-23,San Jose,34.4,-12.3,0.0,49.7,Cloudy
2023-02-24,New York,40.0,2.9,0.0,50.7,Windy
2023-02-24,Los Angeles,23.0,17.1,0.0,15.7,Snowy
2023-02-24,Chicago,41.2,33.0,0.0,18.4,Cloudy
2023-02-24,Houston,3.1,2.5,93.8,58.3,Sunny
2023-02-24,Phoenix,28.2,-10.4,0.0,49.6,Sunny
2023-02-24,Philadelphia,28.8,-14.6,0.0,18.7,Sunny
2023-02-24,San Antonio,1.3,-14.2,0.0,32.3,Cloudy
2023-02-24,San Diego,34.8,18.9,9.9,7.9,Rainy
2023-02-24,Dallas,40.8,33.1,0.0,48.3,Snowy
2023-02-24,San Jose,19.8,-9.6,0.0,19.8,Cloudy
2023-02-25,New York,30.9,-12.3,0.0,50.4,Sunny
2023-02-25,Los Angeles,17.3,12.9,0.0,21.9,Cloudy
2023-02-25,Chicago,-7.1,-13.8,0.0,59.9,Snowy
2023-02-25,Houston,23.6,1.0,0.0,39.9,Rainy
2023-02-25,Phoenix,38.2,-0.2,0.0,27.9,Rainy
2023-02-25,Philadelphia,12.2,-7.3,0.0,6.2,Windy
2023-02-25,San Antonio,45.0,41.6,6.5,3.7,Windy
2023-02-25,San Diego,34.9,27.9,0.0,22.5,Cloudy
2023-02-25,Dallas,-9.6,-9.9,0.0,35.7,Windy
2023-02-25,San Jose,42.5,7.0,74.0,9.6,Windy
2023-02-26,New York,15.9,-0.7,0.0,59.8,Cloudy
2023-02-26,Los Angeles,-3.2,-9.5,0.0,46.5,Sunny
2023-02-26,Chicago,19.8,-6.0,0.0,15.6,Snowy
2023-02-26,Houston,4.0,-3.4,64.8,26.1,Rainy
2023-02-26,Phoenix,-2.5,-9.0,0.0,19.0,Snowy
2023-02-26,Philadelphia,33.0,10.5,0.0,59.7,Windy
2023-02-26,San Antonio,-1.6,-10.6,0.0,37.3,Windy
2023-02-26,San Diego,30.2,21.3,0.0,7.2,Windy
2023-02-26,Dallas,12.4,-10.1,0.0,1.2,Windy
2023-02-26,San Jose,9.3,7.0,0.0,58.9,Rainy
2023-02-27,New York,23.9,-2.9,0.0,56.7,Rainy
2023-02-27,Los Angeles,25.7,-12.4,25.9,45.6,Cloudy
2023-02-27,Chicago,-6.2,-8.3,53.9,49.5,Windy
2023-02-27,Houston,2.5,-13.1,0.0,48.8,Sunny
2023-02-27,Phoenix,18.8,4.7,32.2,45.1,Sunny
2023-02-27,Philadelphia,-3.6,-11.8,31.1,55.7,Rainy
2023-02-27,San Antonio,31.9,-9.5,0.0,25.2,Windy
2023-02-27,San Diego,39.6,20.0,0.0,9.3,Sunny
2023-02-27,Dallas,10.0,-4.8,0.0,50.1,Windy
2023-02-27,San Jose,-3.4,-7.7,2.0,17.5,Sunny
2023-02-28,New York,10.8,2.6,12.5,4.6,Cloudy
2023-02-28,Los Angeles,4.1,3.2,0.0,49.1,Windy
2023-02-28,Chicago,-6.0,-6.7,39.2,38.5,Sunny
2023-02-28,Houston,44.8,-5.5,77.2,8.6,Rainy
2023-02-28,Phoenix,44.1,-0.5,0.0,5.7,Snowy
2023-02-28,Philadelphia,20.5,14.0,0.0,17.5,Snowy
2023-02-28,San Antonio,16.5,5.4,3.7,57.8,Snowy
2023-02-28,San Diego,41.1,27.0,0.0,11.4,Sunny
2023-02-28,Dallas,15.1,-14.2,4.8,0.4,Windy
2023-02-28,San Jose,23.4,9.8,0.0,6.9,Cloudy
2023-03-01,New York,43.9,18.7,0.0,49.4,Snowy
2023-03-01,Los Angeles,40.9,-3.9,0.0,22.3,Sunny
2023-03-01,Chicago,-9.9,-14.3,80.8,58.4,Rainy
2023-03-01,Houston,36.6,-7.7,0.0,53.6,Sunny
2023-03-01,Phoenix,30.5,13.9,78.6,27.0,Windy
2023-03-01,Philadelphia,5.7,4.9,0.0,37.0,Cloudy
2023-03-01,San Antonio,-5.6,-5.7,0.0,7.2,Sunny
2023-03-01,San Diego,19.7,-8.1,99.8,46.3,Sunny
2023-03-01,Dallas,-9.4,-10.5,27.7,48.0,Snowy
2023-03-01,San Jose,3.7,-0.7,0.0,37.2,Windy
2023-03-02,New York,40.1,24.2,48.5,29.7,Rainy
2023-03-02,Los Angeles,24.4,23.9,0.0,2.0,Sunny
2023-03-02,Chicago,26.0,12.8,0.0,28.4,Sunny
2023-03-02,Houston,3.4,0.4,0.0,10.7,Sunny
2023-03-02,Phoenix,34.7,34.0,0.0,35.9,Rainy
2023-03-02,Philadelphia,41.3,18.1,4.9,13.8,Rainy
2023-03-02,San Antonio,18.4,14.8,3.2,43.1,Cloudy
2023-03-02,San Diego,-2.7,-6.4,56.0,13.3,Sunny
2023-03-02,Dallas,-9.9,-12.1,8.3,4.7,Windy
2023-03-02,San Jose,10.0,-13.6,0.0,22.6,Rainy
2023-03-03,New York,42.0,7.7,0.0,12.5,Cloudy
2023-03-03,Los Angeles,33.0,-8.9,0.0,53.7,Rainy
2023-03-03,Chicago,12.9,10.9,0.0,9.5,Cloudy
2023-03-03,Houston,28.1,12.2,0.0,27.5,Snowy
2023-03-03,Phoenix,0.3,-14.8,0.0,50.9,Cloudy
2023-03-03,Philadelphia,13.4,-14.9,0.0,19.3,Sunny
2023-03-03,San Antonio,-9.2,-11.2,0.0,50.8,Rainy
2023-03-03,San Diego,21.0,12.4,13.3,59.0,Rainy
2023-03-03,Dallas,27.2,-14.3,0.0,39.4,Rainy
2023-03-03,San Jose,-3.8,-14.5,0.0,42.6,Sunny
2023-03-04,New York,18.5,6.6,41.2,31.9,Cloudy
2023-03-04,Los Angeles,23.2,19.5,0.0,33.1,Rainy
2023-03-04,Chicago,6.6,-14.7,0.0,35.1,Rainy
2023-03-04,Houston,7.4,5.5,0.0,28.6,Sunny
2023-03-04,Phoenix,19.2,2.8,0.0,25.5,Cloudy
2023-03-04,Philadelphia,1.1,0.9,0.0,26.2,Snowy
2023-03-04,San Antonio,10.5,-13.3,74.5,32.9,Windy
2023-03-04,San Diego,8.4,-15.0,0.0,28.1,Windy
2023-03-04,Dallas,-6.9,-11.9,0.0,9.4,Windy
2023-03-04,San Jose,4.2,-5.0,75.4,22.0,Sunny
2023-03-05,New York,27.8,-9.9,0.0,49.8,Windy
2023-03-05,Los Angeles,-5.9,-8.5,88.4,44.3,Cloudy
2023-03-05,Chicago,37.5,1.2,0.0,19.0,Snowy
2023-03-05,Houston,29.7,6.0,0.0,11.3,Cloudy
2023-03-05,Phoenix,1.5,1.2,95.2,27.3,Rainy
2023-03-05,Philadelphia,15.7,-12.1,95.3,23.1,Sunny
2023-03-05,San Antonio,12.4,-2.1,0.0,26.5,Sunny
2023-03-05,San Diego,40.1,13.5,0.0,50.0,Snowy
2023-03-05,Dallas,35.5,-13.4,76.3,34.0,Rainy
2023-03-05,San Jose,20.5,15.3,0.0,32.4,Rainy
2023-03-06,New York,40.3,4.5,0.0,28.1,Rainy
2023-03-06,Los Angeles,30.0,-3.7,0.0,40.4,Sunny
2023-03-06,Chicago,14.9,13.1,0.0,2.8,Sunny
2023-03-06,Houston,-1.6,-11.9,19.1,41.7,Rainy
2023-03-06,Phoenix,21.3,18.8,0.0,30.7,Rainy
2023-03-06,Philadelphia,0.1,-12.3,0.0,14.9,Rainy
2023-03-06,San Antonio,5.3,-6.9,0.0,29.5,Rainy
2023-03-06,San Diego,9.0,-5.6,8.5,3.0,Sunny
2023-03-06,Dallas,31.1,17.3,0.0,53.2,Rainy
2023-03-06,San Jose,6.7,-3.2,0.0,57.4,Rainy
2023-03-07,New York,-5.1,-11.8,0.0,20.7,Sunny
2023-03-07,Los Angeles,3.2,-3.5,59.3,18.1,Sunny
2023-03-07,Chicago,28.0,-6.9,0.0,48.9,Snowy
2023-03-07,Houston,29.1,24.4,0.0,60.0,Windy
2023-03-07,Phoenix,35.0,-9.5,96.2,26.8,Windy
2023-03-07,Philadelphia,39.1,-10.4,0.0,5.2,Rainy
2023-03-07,San Antonio,18.2,5.1,0.0,24.6,Windy
2023-03-07,San Diego,19.1,-6.1,55.6,31.2,Snowy
2023-03-07,Dallas,-6.7,-7.0,78.6,29.4,Rainy
2023-03-07,San Jose,11.1,-12.1,0.0,4.4,Sunny
2023-03-08,New York,4.6,-5.6,0.0,41.5,Snowy
2023-03-08,Los Angeles,20.9,1.7,0.0,56.0,Windy
2023-03-08,Chicago,44.4,37.4,86.9,34.0,Cloudy
2023-03-08,Houston,36.1,15.5,94.9,2.0,Snowy
2023-03-08,Phoenix,40.6,-5.5,58.0,17.4,Cloudy
2023-03-08,Philadelphia,37.5,29.7,80.3,54.7,Windy
2023-03-08,San Antonio,-6.1,-14.2,26.9,51.0,Snowy
2023-03-08,San Diego,41.5,3.1,0.0,59.8,Windy
2023-03-08,Dallas,20.7,6.0,44.3,59.9,Windy
2023-03-08,San Jose,31.6,-13.9,0.0,18.5,Snowy
2023-03-09,New York,41.9,40.9,53.8,49.1,Snowy
2023-03-09,Los Angeles,-0.5,-9.7,0.0,52.3,Rainy
2023-03-09,Chicago,14.3,-4.1,0.0,35.4,Cloudy
2023-03-09,Houston,30.3,-2.4,9.9,20.5,Cloudy
2023-03-09,Phoenix,25.8,7.2,0.0,12.5,Snowy
2023-03-09,Philadelphia,40.8,34.9,0.0,17.8,Windy
2023-03-09,San Antonio,17.3,11.3,0.0,52.7,Cloudy
2023-03-09,San Diego,-7.0,-10.1,0.0,43.7,Windy
2023-03-09,Dallas,23.5,0.6,0.0,45.0,Cloudy
2023-03-09,San Jose,36.2,-11.1,99.3,11.6,Sunny
2023-03-10,New York,9.2,-4.3,0.0,41.4,Sunny
2023-03-10,Los Angeles,37.5,17.1,0.0,36.5,Cloudy
2023-03-10,Chicago,1.2,-14.6,0.0,49.1,Cloudy
2023-03-10,Houston,36.9,-9.4,0.0,20.2,Snowy
2023-03-10,Phoenix,-4.3,-11.5,0.0,26.9,Cloudy
2023-03-10,Philadelphia,29.2,-3.3,90.9,0.4,Cloudy
2023-03-10,San Antonio,39.9,-10.9,0.0,44.9,Windy
2023-03-10,San Diego,28.7,15.2,0.0,16.9,Sunny
2023-03-10,Dallas,8.0,2.6,0.0,7.3,Sunny
2023-03-10,San Jose,-6.3,-10.9,0.0,7.9,Sunny
2023-03-11,New York,37.0,-11.4,0.0,50.2,Snowy
2023-03-11,Los Angeles,42.9,21.6,10.6,45.9,Windy
2023-03-11,Chicago,35.4,-7.5,0.0,46.3,Cloudy
2023-03-11,Houston,17.7,11.1,0.0,48.0,Snowy
2023-03-11,Phoenix,1.1,-10.8,0.0,57.4,Cloudy
2023-03-11,Philadelphia,13.9,8.3,0.0,9.0,Cloudy
2023-03-11,San Antonio,28.5,13.3,0.0,19.3,Windy
2023-03-11,San Diego,21.9,3.0,0.0,34.7,Windy
2023-03-11,Dallas,1.3,-6.4,0.0,53.7,Windy
2023-03-11,San Jose,-1.7,-4.9,3.8,9.3,Snowy
2023-03-12,New York,-3.1,-4.9,0.0,13.3,Cloudy
2023-03-12,Los Angeles,22.0,-14.1,31.3,27.0,Snowy
2023-03-12,Chicago,7.2,1.5,24.0,18.4,Rainy
2023-03-12,Houston,9.8,-6.1,0.0,55.2,Sunny
2023-03-12,Phoenix,24.3,13.2,0.0,48.6,Sunny
2023-03-12,Philadelphia,18.7,10.8,0.0,36.9,Sunny
2023-03-12,San Antonio,-9.1,-12.7,0.0,6.0,Windy
2023-03-12,San Diego,14.8,-1.5,0.0,23.7,Cloudy
2023-03-12,Dallas,25.9,-7.5,9.4,29.1,Windy
2023-03-12,San Jose,13.1,-10.5,0.0,15.2,Rainy
2023-03-13,New York,34.7,3.9,0.0,7.0,Snowy
2023-03-13,Los Angeles,29.4,-13.1,82.8,47.4,Rainy
2023-03-13,Chicago,18.1,-6.2,51.5,29.6,Snowy
2023-03-13,Houston,43.2,37.8,97.4,50.7,Snowy
2023-03-13,Phoenix,-2.9,-3.7,7.1,14.0,Sunny
2023-03-13,Philadelphia,27.0,13.9,0.0,58.2,Windy
2023-03-13,San Antonio,33.0,23.5,0.0,4.7,Cloudy
2023-03-13,San Diego,43.0,39.2,0.0,34.6,Cloudy
2023-03-13,Dallas,-9.7,-9.8,54.3,24.4,Snowy
2023-03-13,San Jose,1.2,-13.4,17.4,8.8,Sunny
2023-03-14,New York,15.5,9.0,82.0,10.2,Snowy
2023-03-14,Los Angeles,2.5,1.1,0.0,9.8,Snowy
2023-03-14,Chicago,-1.8,-11.9,0.0,57.4,Snowy
2023-03-14,Houston,-9.5,-13.0,0.0,58.4,Rainy
2023-03-14,Phoenix,24.3,10.9,0.0,57.4,Windy
2023-03-14,Philadelphia,30.9,-3.9,0.0,7.6,Sunny
2023-03-14,San Antonio,11.5,8.5,0.0,43.6,Cloudy
2023-03-14,San Diego,36.8,20.1,9.5,52.3,Snowy
2023-03-14,Dallas,12.1,4.4,0.0,33.1,Snowy
2023-03-14,San Jose,-0.4,-1.3,0.0,37.0,Rainy
2023-03-15,New York,-8.9,-9.8,66.4,55.0,Snowy
2023-03-15,Los Angeles,27.7,25.2,0.0,11.0,Snowy
2023-03-15,Chicago,-1.8,-14.9,0.0,36.8,Cloudy
2023-03-15,Houston,-5.7,-13.7,0.0,47.4,Rainy
2023-03-15,Phoenix,41.4,20.9,0.0,43.2,Snowy
2023-03-15,Philadelphia,31.6,7.0,0.0,55.0,Snowy
2023-03-15,San Antonio,15.2,-1.4,0.0,6.4,Cloudy
2023-03-15,San Diego,35.6,-12.4,0.0,58.4,Rainy
2023-03-15,Dallas,28.0,-11.3,0.0,22.5,Snowy
2023-03-15,San Jose,2.4,-13.7,0.0,59.2,Sunny
2023-03-16,New York,19.8,1.2,0.0,55.6,Rainy
2023-03-16,Los Angeles,34.8,-6.6,0.0,56.6,Sunny
2023-03-16,Chicago,23.4,-1.2,0.0,39.3,Rainy
2023-03-16,Houston,-1.0,-14.8,0.0,49.2,Snowy
2023-03-16,Phoenix,-6.7,-7.0,0.0,23.0,Windy
2023-03-16,Philadelphia,6.0,4.2,0.0,4.0,Snowy
2023-03-16,San Antonio,42.8,23.2,23.1,34.9,Cloudy
2023-03-16,San Diego,31.2,-2.8,0.0,36.9,Windy
2023-03-16,Dallas,39.2,23.2,0.0,55.2,Cloudy
2023-03-16,San Jose,13.2,-10.4,9.1,5.7,Cloudy
2023-03-17,New York,30.8,11.8,0.0,41.3,Snowy
2023-03-17,Los Angeles,31.9,-9.4,0.0,34.5,Windy
2023-03-17,Chicago,14.8,-6.2,0.0,13.0,Cloudy
2023-03-17,Houston,33.1,24.5,4.6,42.1,Snowy
2023-03-17,Phoenix,36.6,18.6,0.0,41.6,Windy
2023-03-17,Philadelphia,38.5,25.2,0.0,33.2,Windy
2023-03-17,San Antonio,34.3,27.2,58.5,40.8,Cloudy
2023-03-17,San Diego,1.4,-0.8,0.0,27.1,Sunny
2023-03-17,Dallas,24.7,-0.3,0.0,38.6,Snowy
2023-03-17,San Jose,38.5,29.2,0.0,12.0,Windy
2023-03-18,New York,-4.8,-13.0,0.0,1.4,Cloudy
2023-03-18,Los Angeles,36.2,15.5,0.0,48.0,Windy
2023-03-18,Chicago,-8.5,-8.5,68.4,54.9,Cloudy
2023-03-18,Houston,30.5,16.0,0.0,15.4,Sunny
2023-03-18,Phoenix,-2.9,-3.4,0.0,28.5,Windy
2023-03-18,Philadelphia,39.2,13.6,0.0,53.4,Rainy
2023-03-18,San Antonio,-1.4,-8.5,0.0,48.0,Windy
2023-03-18,San Diego,9.4,8.0,32.6,47.7,Cloudy
2023-03-18,Dallas,7.1,-8.8,80.4,59.9,Cloudy
2023-03-18,San Jose,8.7,-4.9,0.0,59.8,Snowy
2023-03-19,New York,5.0,-2.8,0.0,57.2,Cloudy
2023-03-19,Los Angeles,24.6,-12.9,0.0,37.6,Snowy
2023-03-19,Chicago,12.1,9.6,0.0,43.4,Sunny
2023-03-19,Houston,35.5,-5.1,0.0,38.4,Snowy
2023-03-19,Phoenix,-1.2,-11.5,26.8,58.9,Rainy
2023-03-19,Philadelphia,27.9,8.9,0.0,32.1,Rainy
2023-03-19,San Antonio,20.3,-7.2,0.0,10.1,Snowy
2023-03-19,San Diego,25.1,3.2,51.2,4.9,Cloudy
2023-03-19,Dallas,41.5,29.7,0.0,15.0,Windy
2023-03-19,San Jose,35.9,-10.6,64.5,46.1,Windy
2023-03-20,New York,33.0,22.7,25.7,39.4,Rainy
2023-03-20,Los Angeles,15.3,11.5,0.0,23.6,Snowy
2023-03-20,Chicago,22.7,10.2,26.6,57.6,Rainy
2023-03-20,Houston,43.6,-1.8,0.0,4.1,Snowy
2023-03-20,Phoenix,43.9,37.8,0.0,11.2,Cloudy
2023-03-20,Philadelphia,25.1,-7.8,0.0,2.6,Sunny
2023-03-20,San Antonio,9.1,4.9,55.3,21.0,Rainy
2023-03-20,San Diego,38.7,28.1,0.0,15.5,Rainy
2023-03-20,Dallas,-9.7,-13.9,0.0,43.7,Snowy
2023-03-20,San Jose,-4.5,-15.0,7.1,23.5,Sunny
2023-03-21,New York,28.4,1.0,0.0,26.1,Cloudy
2023-03-21,Los Angeles,-4.2,-11.7,0.0,53.0,Snowy
2023-03-21,Chicago,-1.8,-7.4,45.5,0.7,Snowy
2023-03-21,Houston,21.2,12.7,0.0,1.5,Snowy
2023-03-21,Phoenix,7.8,-13.8,84.6,46.5,Windy
2023-03-21,Philadelphia,30.9,19.4,0.0,35.1,Cloudy
2023-03-21,San Antonio,6.6,1.5,0.0,3.0,Windy
2023-03-21,San Diego,-9.7,-13.4,0.0,35.9,Rainy
2023-03-21,Dallas,38.8,-10.4,67.8,3.4,Cloudy
2023-03-21,San Jose,15.3,11.2,86.6,6.8,Snowy
2023-03-22,New York,1.3,-10.0,0.0,27.3,Windy
2023-03-22,Los Angeles,24.1,-13.1,93.3,9.4,Windy
2023-03-22,Chicago,-5.0,-11.7,0.0,36.5,Snowy
2023-03-22,Houston,2.7,0.7,0.0,13.2,Windy
2023-03-22,Phoenix,-2.2,-8.4,0.0,21.2,Rainy
2023-03-22,Philadelphia,38.3,-13.6,55.7,1.4,Cloudy
2023-03-22,San Antonio,-7.5,-14.5,93.4,2.8,Windy
2023-03-22,San Diego,1.1,-13.2,0.0,38.7,Sunny
2023-03-22,Dallas,7.6,-4.1,0.0,37.3,Rainy
2023-03-22,San Jose,28.4,17.5,0.0,40.3,Snowy
2023-03-23,New York,38.7,22.6,0.0,58.9,Snowy
2023-03-23,Los Angeles,35.9,7.3,0.0,0.9,Sunny
2023-03-23,Chicago,39.6,-0.8,0.0,49.8,Cloudy
2023-03-23,Houston,-2.1,-14.0,43.2,31.9,Cloudy
2023-03-23,Phoenix,21.5,-2.7,0.0,15.8,Rainy
2023-03-23,Philadelphia,39.5,23.0,21.8,3.7,Snowy
2023-03-23,San Antonio,36.9,-3.9,0.0,10.0,Sunny
2023-03-23,San Diego,37.6,4.4,0.0,3.3,Cloudy
2023-03-23,Dallas,8.0,3.1,0.0,51.7,Snowy
